DATETIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2000-11-08T00:00:00.000,10.3966,10.4258,9.6331,9.69633,15027089.27
2000-11-09T00:00:00.000,9.66715,9.96868,9.2684,9.84707,16436375.665
2000-11-10T00:00:00.000,9.41429,9.66715,9.2684,9.29271,14918716.955
2000-11-13T00:00:00.000,9.11766,9.7255,8.87452,9.41429,14974038.05
2000-11-14T00:00:00.000,9.69633,9.96868,9.51154,9.8568,14070432.26
2000-11-15T00:00:00.000,9.74009,9.81789,9.36079,9.69633,9753943.79
2000-11-16T00:00:00.000,9.48236,9.6331,9.18087,9.23923,8329649.24500001
2000-11-17T00:00:00.000,9.33162,9.36079,8.87452,8.99609,15313963.43
2000-11-20T00:00:00.000,9.03985,9.48236,8.87452,9.18087,13617810.73
2000-11-21T00:00:00.000,9.33162,9.48236,9.11766,9.11766,10626909.15
2000-11-22T00:00:00.000,9.14684,9.30244,8.93774,9.02527,9914555.215
2000-11-24T00:00:00.000,9.17114,9.48236,9.14684,9.36079,5694926.555
2000-11-27T00:00:00.000,9.66715,9.69633,8.99609,9.06416,8960770.55
2000-11-28T00:00:00.000,9.08848,9.23923,8.75295,8.75295,8213868.805
2000-11-29T00:00:00.000,8.79672,8.90369,8.38824,8.57302,16720578.895
2000-11-30T00:00:00.000,8.11593,8.26668,7.84362,8.02354,27156235.99
2000-12-01T00:00:00.000,8.26668,8.50981,8.17429,8.26668,13387695.565
2000-12-04T00:00:00.000,8.35907,8.35907,7.99436,8.13538,13356233.555
2000-12-05T00:00:00.000,8.2375,8.48063,7.96519,8.26668,19172695.375
2000-12-06T00:00:00.000,7.11421,7.29413,6.80785,6.99264,45773487.33
2000-12-07T00:00:00.000,7.02181,7.23577,6.80785,6.99264,13973165.045
2000-12-08T00:00:00.000,7.20173,7.44487,7.02181,7.35734,14936814.7
2000-12-11T00:00:00.000,7.38652,7.47891,7.23577,7.36221,11698111.695
2000-12-12T00:00:00.000,7.4157,7.7804,7.29413,7.47891,13080251.475
2000-12-13T00:00:00.000,7.56644,7.56644,7.23577,7.26495,11558478.37
2000-12-14T00:00:00.000,7.30871,7.4157,7.02181,7.06071,8811675.92999999
2000-12-15T00:00:00.000,7.08016,7.14338,6.80785,6.83703,14069617.31
2000-12-18T00:00:00.000,7.08016,7.11421,6.77867,6.92942,11396229.79
2000-12-19T00:00:00.000,6.99264,7.4157,6.80785,6.80785,13074491.695
2000-12-20T00:00:00.000,6.70087,7.11421,6.62793,6.95859,19814095.64
2000-12-21T00:00:00.000,6.92942,7.29413,6.83703,6.87106,12370774.7
2000-12-22T00:00:00.000,6.87106,7.29413,6.87106,7.26495,10784427.82
2000-12-26T00:00:00.000,7.23577,7.29413,6.92942,7.11421,7540587.65000001
2000-12-27T00:00:00.000,6.97319,7.20173,6.90024,7.17256,11408358.265
2000-12-28T00:00:00.000,6.99264,7.26495,6.95859,7.20173,10923240.005
2000-12-29T00:00:00.000,7.14338,7.29413,7.05098,7.20173,19620789.19
2001-01-02T00:00:00.000,7.23577,7.4157,7.08016,7.26495,15756514.39
2001-01-03T00:00:00.000,7.02181,8.11593,7.02181,7.93114,28523154.9
2001-01-04T00:00:00.000,8.84535,8.99609,8.17429,8.35907,25217834.76
2001-01-05T00:00:00.000,8.2375,8.45146,7.80957,7.98464,14379721.03
2001-01-08T00:00:00.000,8.22777,8.25695,7.75122,8.05271,12952136.075
2001-01-09T00:00:00.000,8.17429,8.57789,8.05271,8.35907,20770962.175
2001-01-10T00:00:00.000,8.11593,8.26668,7.80957,8.08675,20609329.85
2001-01-11T00:00:00.000,7.90197,8.99609,7.90197,8.72378,28275973.44
2001-01-12T00:00:00.000,8.6946,8.75295,8.29585,8.33476,14607572.62
2001-01-16T00:00:00.000,8.48063,8.50981,8.26668,8.26668,10718874.325
2001-01-17T00:00:00.000,8.53899,8.53899,8.02354,8.14511,25618079.5616
2001-01-18T00:00:00.000,8.66056,9.11766,8.57302,9.11766,42096347.205
2001-01-19T00:00:00.000,9.45318,9.51154,9.08848,9.48236,27145961.205
2001-01-22T00:00:00.000,9.2684,9.54558,8.96691,9.33162,17824899.73
2001-01-23T00:00:00.000,9.38997,10.1826,9.2684,9.93947,29774115.68
2001-01-24T00:00:00.000,10.0513,10.0902,9.51154,9.93947,24596373.58
2001-01-25T00:00:00.000,9.99779,9.99779,9.60393,9.66715,16960155.685
2001-01-26T00:00:00.000,9.48236,9.6331,9.2684,9.45318,17231823.23
2001-01-29T00:00:00.000,9.51154,10.5765,9.51154,10.5182,30662276.52
2001-01-30T00:00:00.000,10.4841,10.6981,10.1535,10.5473,24530564.535
2001-01-31T00:00:00.000,10.4549,10.9412,10.4258,10.5473,24190220.64
2001-02-01T00:00:00.000,10.0902,10.4549,9.96868,10.241,13017943.985
2001-02-02T00:00:00.000,10.275,10.6689,9.96868,10.0319,14812810.895
2001-02-05T00:00:00.000,9.96868,9.99779,9.60393,9.81789,11130942.62
2001-02-06T00:00:00.000,9.8033,10.4258,9.7255,10.275,15991979.59
2001-02-07T00:00:00.000,10.0465,10.1535,9.6331,10.0902,12692403.3
2001-02-08T00:00:00.000,9.99779,10.241,9.81789,10.0611,20247810.01
2001-02-09T00:00:00.000,9.96868,10.1194,9.08848,9.33162,20653528.345
2001-02-12T00:00:00.000,9.2684,9.7255,9.14684,9.57476,9569069.63999999
2001-02-13T00:00:00.000,9.69633,9.93947,9.23923,9.30244,8282553.88
2001-02-14T00:00:00.000,9.33162,9.54558,8.99609,9.51154,10690658.805
2001-02-15T00:00:00.000,9.57476,9.99779,9.57476,9.75468,11103800.08
2001-02-16T00:00:00.000,9.23923,9.48236,9.11766,9.23923,8652715.745
2001-02-20T00:00:00.000,9.33162,9.45318,8.84535,8.90369,10508865.53
2001-02-21T00:00:00.000,8.87452,9.69633,8.87452,9.21005,13002928.915
2001-02-22T00:00:00.000,9.2684,9.42401,8.75295,9.11766,15323430.065
2001-02-23T00:00:00.000,9.0593,9.18087,8.87452,9.08848,10201838.115
2001-02-26T00:00:00.000,9.2684,9.57476,9.02527,9.47263,6944833.60000001
2001-02-27T00:00:00.000,9.37539,9.45318,9.08848,9.42401,9609376.00000001
2001-02-28T00:00:00.000,9.42401,9.45318,8.81617,8.90369,16898052.12
2001-03-01T00:00:00.000,8.66056,9.11766,8.35907,9.11766,11401162.685
2001-03-02T00:00:00.000,8.90369,9.93947,8.87452,9.36079,14081330.18
2001-03-05T00:00:00.000,9.42401,9.96868,9.30244,9.84707,10682640.705
2001-03-06T00:00:00.000,10.0756,10.7273,10.0611,10.4841,25928736.91
2001-03-07T00:00:00.000,10.3625,10.5182,10.0902,10.275,14782784.85
2001-03-08T00:00:00.000,10.0611,10.275,9.93947,10.1194,6972595.86499999
2001-03-09T00:00:00.000,10.0319,10.0611,9.7255,9.81789,9563105.23
2001-03-12T00:00:00.000,9.57476,9.66715,8.81617,9.11766,13726797.78
2001-03-13T00:00:00.000,9.18087,9.51154,8.84535,9.51154,15827255.655
2001-03-14T00:00:00.000,8.99609,9.96868,8.96691,9.93947,16325328.515
2001-03-15T00:00:00.000,10.1535,10.3966,9.57476,9.57476,18151460.16
2001-03-16T00:00:00.000,9.18087,9.87625,9.18087,9.54558,11613180.89
2001-03-19T00:00:00.000,9.60393,9.99779,9.48236,9.96868,12322446.255
2001-03-20T00:00:00.000,10.0902,10.1826,9.57476,9.60393,16640587.05
2001-03-21T00:00:00.000,9.61852,10.1535,9.42401,9.75468,13229550.545
2001-03-22T00:00:00.000,9.91028,10.5765,9.81789,10.5182,25103287.035
2001-03-23T00:00:00.000,10.6981,11.4567,10.6981,11.1551,32765199.54
2001-03-26T00:00:00.000,11.2475,11.549,10.275,10.5813,25076135.01
2001-03-27T00:00:00.000,10.6689,11.2086,10.6494,11.1162,18867512.35
2001-03-28T00:00:00.000,10.7369,10.9412,10.4549,10.7758,19812255.7
2001-03-29T00:00:00.000,10.5862,11.4031,10.4549,10.8926,21071821.43
2001-03-30T00:00:00.000,10.9655,11.0482,10.3771,10.7369,13053103.275
2001-04-02T00:00:00.000,10.7418,11.0189,10.4063,10.4841,11010641.015
2001-04-03T00:00:00.000,10.3868,10.4063,9.78872,9.82275,12785560.66
2001-04-04T00:00:00.000,9.6088,9.84707,9.11766,9.48236,23414119.43
2001-04-05T00:00:00.000,10.0173,10.5279,9.7255,10.2118,14587214.675
2001-04-06T00:00:00.000,10.1145,10.2312,9.67688,10.0173,11084671.455
2001-04-09T00:00:00.000,10.0611,10.3771,9.75468,9.97355,8681918.015
2001-04-10T00:00:00.000,10.1632,11.0384,10.1048,10.7466,15603514.99
2001-04-11T00:00:00.000,11.1746,11.1844,10.348,10.5619,10869361.455
2001-04-12T00:00:00.000,10.416,11.1941,10.2847,10.946,10183124.6
2001-04-16T00:00:00.000,10.7369,10.8926,10.1437,10.3819,9761962.595
2001-04-17T00:00:00.000,10.309,10.3139,9.53099,9.92974,23031464.294
2001-04-18T00:00:00.000,10.4889,11.7095,10.2507,11.0871,35136175.2166
2001-04-19T00:00:00.000,12.3854,12.5216,11.4761,12.4875,63327330.88
2001-04-20T00:00:00.000,12.1326,12.4632,11.9624,12.1763,21251347.31
2001-04-23T00:00:00.000,11.8359,12.1568,11.6706,11.797,15296079.26
2001-04-24T00:00:00.000,11.8311,12.1568,11.4323,11.69,12623517.125
2001-04-25T00:00:00.000,11.7728,12.0888,11.4615,12.011,11490408
2001-04-26T00:00:00.000,12.2396,12.6918,12.0061,12.011,27427069.245
2001-04-27T00:00:00.000,12.2541,12.7842,12.0353,12.7452,15541409.61
2001-04-30T00:00:00.000,12.9641,13.1878,12.0936,12.3806,17385016.52
2001-05-01T00:00:00.000,12.3513,12.8863,12.2541,12.6091,14635337.26
2001-05-02T00:00:00.000,12.8085,12.9836,12.5265,12.93,12816613.55
2001-05-03T00:00:00.000,12.7647,12.7647,12.0256,12.1375,10342089.03
2001-05-04T00:00:00.000,11.7873,12.5702,11.6512,12.5022,9314275.585
2001-05-07T00:00:00.000,12.4583,12.5265,12.079,12.1083,9607527.475
2001-05-08T00:00:00.000,12.3271,12.3757,11.6463,11.9381,10817954.115
2001-05-09T00:00:00.000,11.7387,11.9381,11.5101,11.6658,11699140.845
2001-05-10T00:00:00.000,11.7728,11.9137,11.16,11.1941,9570305.21500001
2001-05-11T00:00:00.000,11.1892,11.4226,11.0676,11.1162,6902060.10499999
2001-05-14T00:00:00.000,11.1308,11.515,11.0628,11.3253,8984835.97
2001-05-15T00:00:00.000,11.3643,11.8165,11.2038,11.2767,8277207.81
2001-05-16T00:00:00.000,11.3107,11.9137,11.1114,11.7241,11080146.84
2001-05-17T00:00:00.000,11.7824,11.8311,11.3058,11.4323,11468818.595
2001-05-18T00:00:00.000,11.3594,11.4955,11.2427,11.4421,5186159.86
2001-05-21T00:00:00.000,11.4906,11.6268,11.2086,11.4518,15237053.5
2001-05-22T00:00:00.000,11.6706,11.7338,11.3789,11.4274,13851628.485
2001-05-23T00:00:00.000,11.549,11.549,11.1162,11.2913,9130428.575
2001-05-24T00:00:00.000,11.3253,11.3302,10.9996,11.3156,8685206.945
2001-05-25T00:00:00.000,11.2816,11.3253,10.9412,11.0628,5541719.125
2001-05-29T00:00:00.000,10.8536,10.9412,10.1194,10.416,17216590.27
2001-05-30T00:00:00.000,10.0853,10.095,9.38511,9.6088,26353608.37
2001-05-31T00:00:00.000,9.62825,9.8422,9.4775,9.70605,15148628.355
2001-06-01T00:00:00.000,9.78872,10.2556,9.71578,10.1389,14328105.81
2001-06-04T00:00:00.000,10.2605,10.2652,9.94921,10.0367,9704179.51000001
2001-06-05T00:00:00.000,10.1145,10.2605,9.8957,10.1874,16208929.835
2001-06-06T00:00:00.000,10.1777,10.1777,9.88597,10.1048,7640531.14999999
2001-06-07T00:00:00.000,10.0708,10.5521,9.94434,10.5425,11130528.84
2001-06-08T00:00:00.000,10.5279,10.5279,10.0708,10.3625,11088992.715
2001-06-11T00:00:00.000,10.2361,10.2458,9.70118,9.73523,9219265.595
2001-06-12T00:00:00.000,9.61365,10.0611,9.6088,9.86652,10776206.13
2001-06-13T00:00:00.000,10.416,10.5667,9.75468,9.94434,17701707.18
2001-06-14T00:00:00.000,9.74496,9.94434,9.61365,9.67201,9951976.72000001
2001-06-15T00:00:00.000,9.77413,10.0902,9.40942,9.90056,14690655.465
2001-06-18T00:00:00.000,9.92488,10.1389,9.7255,9.88597,12255822.62
2001-06-19T00:00:00.000,10.1389,10.4063,9.73036,9.82275,11468201.995
2001-06-20T00:00:00.000,9.7255,10.6251,9.71578,10.5182,14297255.845
2001-06-21T00:00:00.000,10.4792,11.1844,10.2605,10.9169,11544700.58
2001-06-22T00:00:00.000,10.9314,11.1844,10.5813,10.8293,10040614.75
2001-06-25T00:00:00.000,10.9412,11.6706,10.9169,11.6609,15270164.165
2001-06-26T00:00:00.000,11.3497,11.5588,11.1892,11.5442,9408872.295
2001-06-27T00:00:00.000,11.5879,11.6706,10.9412,11.3545,12697339.15
2001-06-28T00:00:00.000,11.2281,11.6268,11.1551,11.4177,12325329.26
2001-06-29T00:00:00.000,11.5052,12.2055,11.408,11.763,15538941.87
2001-07-02T00:00:00.000,11.4955,11.7824,11.2524,11.5734,8010280.905
2001-07-03T00:00:00.000,11.5004,11.7582,11.4274,11.5928,4086987.305
2001-07-05T00:00:00.000,11.4761,11.5588,11.1892,11.2913,4926224.89500001
2001-07-06T00:00:00.000,11.0676,11.1649,10.5619,10.6981,10121432.7
2001-07-09T00:00:00.000,10.7418,11.1844,10.5425,11.0335,11678370.295
2001-07-10T00:00:00.000,11.16,11.2183,10.134,10.3431,12698779.445
2001-07-11T00:00:00.000,10.2264,10.9655,10.2118,10.9509,16538583.24
2001-07-12T00:00:00.000,11.3302,12.0644,11.3302,11.8699,21048170.69
2001-07-13T00:00:00.000,11.7338,12.1617,11.5928,12.0888,15984368.47
2001-07-16T00:00:00.000,12.0985,12.2055,11.6268,11.6512,8863731.224
2001-07-17T00:00:00.000,11.6609,12.2638,11.1892,12.186,20397762.13
2001-07-18T00:00:00.000,10.6251,10.6981,9.92974,10.1048,38543619.98
2001-07-19T00:00:00.000,10.3236,10.416,9.60393,9.70605,29956912.13
2001-07-20T00:00:00.000,9.57962,9.75468,9.4775,9.72064,15372373.84
2001-07-23T00:00:00.000,9.76927,9.96868,9.48723,9.50668,7896560.675
2001-07-24T00:00:00.000,9.42887,9.6866,9.10793,9.28299,12149299.015
2001-07-25T00:00:00.000,9.29758,9.38511,8.73836,8.98637,15668503.24
2001-07-26T00:00:00.000,8.98637,9.14197,8.68001,9.03499,12666287.795
2001-07-27T00:00:00.000,9.11766,9.36079,8.99609,9.2295,11623673.825
2001-07-30T00:00:00.000,9.29758,9.41429,9.00095,9.15656,8733329
2001-07-31T00:00:00.000,9.37052,9.44346,9.00095,9.14197,8026937.37499999
2001-08-01T00:00:00.000,9.24409,9.61852,9.21492,9.25868,10518534.06
2001-08-02T00:00:00.000,9.55531,9.66228,9.36566,9.6477,8766434.53499999
2001-08-03T00:00:00.000,9.67201,9.67688,9.23923,9.49209,6560689.415
2001-08-06T00:00:00.000,9.25868,9.56017,9.23923,9.33162,3442289.925
2001-08-07T00:00:00.000,9.3997,9.56503,9.2295,9.40456,5672509.78999999
2001-08-08T00:00:00.000,9.36566,9.57962,9.01554,9.19546,9389128.58500001
2001-08-09T00:00:00.000,9.21977,9.31216,9.10306,9.25381,7087348.58
2001-08-10T00:00:00.000,9.25868,9.39484,9.03985,9.25381,6642947.215
2001-08-13T00:00:00.000,9.28785,9.3997,9.12252,9.28299,5185130.905
2001-08-14T00:00:00.000,9.33648,9.41429,9.07875,9.12252,7933987.11999999
2001-08-15T00:00:00.000,9.12252,9.21005,8.8502,8.95719,8917792.51
2001-08-16T00:00:00.000,8.88425,9.04472,8.73836,9.02527,9857384.53999999
2001-08-17T00:00:00.000,8.75295,8.97177,8.74809,8.80157,6786078.005
2001-08-20T00:00:00.000,8.82103,8.8648,8.66056,8.78699,8914705.445
2001-08-21T00:00:00.000,8.82103,8.82103,8.60707,8.68001,6143642.015
2001-08-22T00:00:00.000,8.72378,8.85507,8.56331,8.84048,5991876.48500001
2001-08-23T00:00:00.000,8.8502,8.91828,8.54871,8.56817,6869981.88
2001-08-24T00:00:00.000,8.75295,9.05445,8.58275,9.03013,10117114.905
2001-08-27T00:00:00.000,9.04472,9.38511,8.83075,9.19546,6128834.185
2001-08-28T00:00:00.000,9.1906,9.30731,8.97177,9.00095,5784997.305
2001-08-29T00:00:00.000,8.96691,9.15656,8.69946,8.72864,7631893.84
2001-08-30T00:00:00.000,8.62652,8.84048,8.40283,8.68973,12008018.505
2001-08-31T00:00:00.000,8.62165,9.04472,8.58275,9.00095,7326099.27000001
2001-09-04T00:00:00.000,8.99609,9.27813,8.84048,8.85993,11628808.19
2001-09-05T00:00:00.000,8.86966,9.21492,8.8113,8.99609,12854864.81
2001-09-06T00:00:00.000,8.94746,9.20519,8.58275,8.66542,9585727.565
2001-09-07T00:00:00.000,8.50981,8.80157,8.36393,8.39797,8430619.5
2001-09-10T00:00:00.000,8.26668,8.50981,8.22777,8.4855,10758314.29
2001-09-17T00:00:00.000,7.7804,8.29099,7.6491,8.26668,15303273.535
2001-09-18T00:00:00.000,8.21805,8.61679,7.86307,7.91169,11241991.6
2001-09-19T00:00:00.000,8.02354,8.30558,7.58589,8.26668,12489020.215
2001-09-20T00:00:00.000,7.92142,8.24236,7.53726,7.6491,12357203.315
2001-09-21T00:00:00.000,7.19687,7.90197,7.13852,7.6491,18122875.225
2001-09-24T00:00:00.000,7.83389,8.18887,7.75609,8.07216,10107860.955
2001-09-25T00:00:00.000,7.84848,7.88738,7.46432,7.52754,12763967.035
2001-09-26T00:00:00.000,7.68801,7.72691,7.26008,7.37192,16936097.38
2001-09-27T00:00:00.000,7.4157,7.65883,7.39138,7.62479,11190989.535
2001-09-28T00:00:00.000,7.63938,7.73664,7.48378,7.53726,9882882.35499999
2001-10-01T00:00:00.000,7.53239,7.77554,7.40597,7.53726,7017426.265
2001-10-02T00:00:00.000,7.50323,7.69773,7.23577,7.27468,7680427.905
2001-10-03T00:00:00.000,7.26981,7.46918,7.21145,7.30871,23656774.755
2001-10-04T00:00:00.000,7.46432,7.90197,7.29413,7.71232,13822629.155
2001-10-05T00:00:00.000,7.48863,7.85335,7.28926,7.82903,12249855.63
2001-10-08T00:00:00.000,7.57617,7.95059,7.53726,7.85335,6821859.22
2001-10-09T00:00:00.000,7.80472,7.87766,7.60048,7.75609,5947868.31
2001-10-10T00:00:00.000,7.82903,8.19374,7.75609,8.16942,10883754.765
2001-10-11T00:00:00.000,8.22777,8.6022,8.19374,8.6022,11707366.825
2001-10-12T00:00:00.000,8.41742,8.79185,8.1986,8.77727,10088941.71
2001-10-15T00:00:00.000,8.72864,8.93774,8.53413,8.75781,10566447.435
2001-10-16T00:00:00.000,8.79672,8.8502,8.6411,8.75781,6788982.812
2001-10-17T00:00:00.000,8.91828,8.95232,8.27153,8.2764,9001521.141
2001-10-18T00:00:00.000,8.4077,8.8648,8.4077,8.77727,21509422.92
2001-10-19T00:00:00.000,8.72378,8.94746,8.6946,8.89397,5864583.945
2001-10-22T00:00:00.000,8.85507,9.27326,8.79672,9.26354,13117892.17
2001-10-23T00:00:00.000,9.29758,9.44346,8.68973,8.81617,23745203.195
2001-10-24T00:00:00.000,8.78212,9.28299,8.6411,9.21492,13111506.865
2001-10-25T00:00:00.000,8.96691,9.36079,8.83075,9.29758,8660945.44
2001-10-26T00:00:00.000,9.17114,9.36079,9.05445,9.09821,9530819.125
2001-10-29T00:00:00.000,9.03013,9.07875,8.53413,8.59734,7731220.685
2001-10-30T00:00:00.000,8.45146,8.75295,8.29585,8.50981,9608345.77
2001-10-31T00:00:00.000,8.62165,8.94746,8.48063,8.59248,9290011.89
2001-11-01T00:00:00.000,8.58275,9.13224,8.38824,9.03985,10636987.635
2001-11-02T00:00:00.000,9.00582,9.17114,8.83075,9.01554,6800882.93
2001-11-05T00:00:00.000,9.16142,9.36079,9.04958,9.31216,8266923.515
2001-11-06T00:00:00.000,9.21977,9.51154,9.01067,9.50181,10853940.2
2001-11-07T00:00:00.000,9.46291,9.78872,9.3997,9.52613,12524394.855
2001-11-08T00:00:00.000,9.54558,9.67688,9.03013,9.07875,11924113.85
2001-11-09T00:00:00.000,9.04472,9.36079,9.0204,9.07875,4693228.08
2001-11-12T00:00:00.000,9.0739,9.32189,8.73349,9.08361,7164670.47
2001-11-13T00:00:00.000,9.27813,9.42401,9.09821,9.42401,6582692.64
2001-11-14T00:00:00.000,9.52613,9.67688,9.31216,9.53099,7717854.27499999
2001-11-15T00:00:00.000,9.45805,9.67688,9.35107,9.44832,7312733.05999999
2001-11-16T00:00:00.000,9.37539,9.38024,8.94746,9.22464,7867562.22499999
2001-11-19T00:00:00.000,9.23923,9.74981,9.21977,9.74009,10984725.985
2001-11-20T00:00:00.000,9.63797,9.82275,9.48236,9.52613,8739909.405
2001-11-21T00:00:00.000,9.53586,9.62825,9.36566,9.60393,6969511.6
2001-11-23T00:00:00.000,9.58448,9.70118,9.51641,9.6477,2187855.57
2001-11-26T00:00:00.000,9.69633,10.4792,9.66715,10.3771,14427637.35
2001-11-27T00:00:00.000,10.309,10.4646,9.97355,10.2215,9396121.415
2001-11-28T00:00:00.000,10.1389,10.3139,9.92488,9.95894,8695901.43
2001-11-29T00:00:00.000,10.0173,10.0659,9.81789,9.93947,6989872.44500001
2001-11-30T00:00:00.000,9.95408,10.4258,9.84707,10.3431,10043904.52
2001-12-03T00:00:00.000,10.241,10.348,10.0173,10.241,6187238.32999999
2001-12-04T00:00:00.000,10.2361,10.9704,10.0756,10.878,13458435.565
2001-12-05T00:00:00.000,10.8731,11.6851,10.7807,11.5393,19707155.63
2001-12-06T00:00:00.000,11.4177,11.4274,10.7661,11.0384,11555396.33
2001-12-07T00:00:00.000,10.9218,11.0433,10.6981,10.9606,6375815.28
2001-12-10T00:00:00.000,10.839,11.1795,10.8099,10.9558,5581203.16
2001-12-11T00:00:00.000,11.0238,11.1114,10.5279,10.6008,6970128.255
2001-12-12T00:00:00.000,10.6349,10.6591,10.3334,10.4938,6526554.015
2001-12-13T00:00:00.000,10.45,10.4792,9.96868,10.1632,6032594.285
2001-12-14T00:00:00.000,10.0804,10.134,9.76927,9.92974,6481518.385
2001-12-17T00:00:00.000,9.92001,10.2118,9.81789,10.0124,5859646.105
2001-12-18T00:00:00.000,10.1583,10.3722,9.83248,10.2118,8148680.705
2001-12-19T00:00:00.000,10.0075,10.5425,9.95408,10.4597,10355660.905
2001-12-20T00:00:00.000,10.4063,10.4404,10.027,10.0999,7556626.56499999
2001-12-21T00:00:00.000,10.2166,10.4743,10.1145,10.2069,5401058.385
2001-12-24T00:00:00.000,10.1632,10.5765,10.1632,10.416,1795692.055
2001-12-26T00:00:00.000,10.3819,10.8439,10.2798,10.4597,5066267.625
2001-12-27T00:00:00.000,10.4938,10.8197,10.4938,10.7078,6522029.13
2001-12-28T00:00:00.000,10.6835,11.1844,10.6786,10.9314,9878977.46999999
2001-12-31T00:00:00.000,10.946,11.0189,10.6154,10.6786,4413551.94
2002-01-02T00:00:00.000,10.7224,11.3302,10.6786,11.3058,17873834.55
2002-01-03T00:00:00.000,11.1844,11.549,11.0725,11.4859,21706028.525
2002-01-04T00:00:00.000,11.3497,11.6463,11.1795,11.5296,14719447.245
2002-01-07T00:00:00.000,11.5344,11.6706,11.0628,11.1308,15421928.875
2002-01-08T00:00:00.000,11.0628,11.2086,10.9218,11.0093,15313148.595
2002-01-09T00:00:00.000,11.0871,11.1503,10.348,10.5473,11214437.53
2002-01-10T00:00:00.000,10.3188,10.4404,9.85193,10.2798,16094802.64
2002-01-11T00:00:00.000,10.4014,10.6203,10.0173,10.2166,12359261.475
2002-01-14T00:00:00.000,10.2166,10.4063,10.1632,10.309,14383423.26
2002-01-15T00:00:00.000,10.3673,10.5813,10.3139,10.5667,9806624.245
2002-01-16T00:00:00.000,10.4112,10.4112,9.96868,10.1145,18404445.064
2002-01-17T00:00:00.000,10.6835,11.0579,10.6349,10.878,22355255.485
2002-01-18T00:00:00.000,10.6981,10.9898,10.6786,10.7807,11611538.735
2002-01-22T00:00:00.000,10.8293,10.878,10.6445,10.6494,11383886.375
2002-01-23T00:00:00.000,10.6008,11.199,10.4987,11.1892,15363941.05
2002-01-24T00:00:00.000,11.1405,11.4323,11.1357,11.2913,9657909.49000001
2002-01-25T00:00:00.000,11.1308,11.3886,11.0189,11.301,6152896.24
2002-01-28T00:00:00.000,11.3789,11.4518,11.0482,11.3058,6523878.57499999
2002-01-29T00:00:00.000,11.2913,11.4469,11.1114,11.1941,8367487.09999999
2002-01-30T00:00:00.000,11.2183,11.7338,11.1551,11.7144,16372009.91
2002-01-31T00:00:00.000,11.7484,11.9867,11.7241,11.9624,14881496.865
2002-02-01T00:00:00.000,11.8359,12.1375,11.8359,11.8699,14221585.6
2002-02-04T00:00:00.000,11.8262,12.4098,11.7679,12.2979,18282659.975
2002-02-05T00:00:00.000,12.2006,12.6334,12.1958,12.3757,16179731.875
2002-02-06T00:00:00.000,12.4535,12.6334,11.7436,12.0305,20316078.64
2002-02-07T00:00:00.000,11.9867,12.2979,11.8554,11.8748,11894299.885
2002-02-08T00:00:00.000,11.8699,11.9818,11.3643,11.69,12265072.675
2002-02-11T00:00:00.000,11.6366,12.1568,11.5442,12.1521,14022518.66
2002-02-12T00:00:00.000,11.9915,12.1763,11.8894,12.0305,6985141.09
2002-02-13T00:00:00.000,12.0256,12.2736,11.9867,12.1763,10344354.36
2002-02-14T00:00:00.000,12.1812,12.2687,11.8554,11.9381,8675542.27
2002-02-15T00:00:00.000,11.9283,12.1472,11.5976,11.6317,8212840.70999998
2002-02-19T00:00:00.000,11.5539,11.622,10.9314,10.9752,13375557.66
2002-02-20T00:00:00.000,11.0725,11.2816,10.8682,11.2232,9824479.84499999
2002-02-21T00:00:00.000,11.1454,11.1844,10.4549,10.4549,15024624.3
2002-02-22T00:00:00.000,10.5328,11.16,10.4549,10.9704,14095931.255
2002-02-25T00:00:00.000,11.1114,12.0207,10.8731,11.6706,13846689.32
2002-02-26T00:00:00.000,11.6268,11.8506,11.3058,11.5393,9195206.745
2002-02-27T00:00:00.000,11.6414,11.7921,10.1826,10.6883,36427528.525
2002-02-28T00:00:00.000,10.771,10.985,10.3819,10.6396,15438382.02
2002-03-01T00:00:00.000,10.664,11.4128,10.6105,11.4031,11730811.68
2002-03-04T00:00:00.000,11.3107,11.9527,11.0676,11.7582,11769061.765
2002-03-05T00:00:00.000,11.7436,11.8797,11.3789,11.4664,9228524.06000001
2002-03-06T00:00:00.000,11.4177,11.8359,11.1503,11.7095,7897383.60499999
2002-03-07T00:00:00.000,11.6997,11.9283,11.481,11.8554,9061537.53
2002-03-08T00:00:00.000,12.0305,12.2006,11.8165,12.0061,9345946
2002-03-11T00:00:00.000,11.9624,12.225,11.7192,12.1568,8469485.575
2002-03-12T00:00:00.000,11.9186,11.9915,11.7192,11.9818,8498071.01
2002-03-13T00:00:00.000,11.8506,12.0839,11.7436,11.8894,6841803.74
2002-03-14T00:00:00.000,11.8165,11.9624,11.6122,11.8311,7510974.18999999
2002-03-15T00:00:00.000,11.8943,12.118,11.7921,12.1131,6751528.675
2002-03-18T00:00:00.000,12.1326,12.1812,11.8262,12.0013,9908384.54
2002-03-19T00:00:00.000,12.0061,12.3028,11.8165,12.0451,8294070.875
2002-03-20T00:00:00.000,11.9915,12.225,11.9137,12.118,10081331.85
2002-03-21T00:00:00.000,11.6025,11.7921,11.3107,11.7873,20771785.44
2002-03-22T00:00:00.000,11.7775,11.9429,11.6074,11.7095,6954294.98499999
